,PLOT_ID,SAMPLEDATE,Shannon,MINUTE,NO_INT,CLOUDS,WIND,TEMP,DATE,AIRTEMP_MEAN_DAY,CDD
31998,LOO10,2017-07-13,1.9050006742157568,9.0,8.0,S,ST,20.0,2017-07-13,15.0,257.925
31993,LOO10,2017-07-13,1.9050006742157568,8.0,9.0,S,ST,20.0,2017-07-13,15.0,257.925
31985,LOO10,2017-07-13,1.9050006742157568,7.0,8.0,S,ST,20.0,2017-07-13,15.0,257.925
32027,LOO10,2017-07-13,1.9050006742157568,14.0,6.0,S,ST,20.0,2017-07-13,15.0,257.925
32032,LOO10,2017-07-13,1.9050006742157568,15.0,7.0,S,ST,20.0,2017-07-13,15.0,257.925
35202,LOS10,2017-07-13,4.296396267567888,13.0,3.0,S,ST,23.0,2017-07-13,15.0,257.925
35199,LOS10,2017-07-13,4.296396267567888,12.0,1.0,S,ST,23.0,2017-07-13,15.0,257.925
32019,LOO10,2017-07-13,1.9050006742157568,13.0,8.0,S,ST,20.0,2017-07-13,15.0,257.925
32006,LOO10,2017-07-13,1.9050006742157568,10.0,8.0,S,ST,20.0,2017-07-13,15.0,257.925
33349,LOS05,2017-07-13,4.306086548910588,8.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
32007,LOO10,2017-07-13,1.9050006742157568,11.0,5.0,S,ST,20.0,2017-07-13,15.0,257.925
32012,LOO10,2017-07-13,1.9050006742157568,12.0,6.0,S,ST,20.0,2017-07-13,15.0,257.925
33350,LOS05,2017-07-13,4.306086548910588,13.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
31964,LOO10,2017-07-13,1.9050006742157568,4.0,7.0,S,ST,20.0,2017-07-13,15.0,257.925
31959,LOO10,2017-07-13,1.9050006742157568,3.0,2.0,S,ST,20.0,2017-07-13,15.0,257.925
31957,LOO10,2017-07-13,1.9050006742157568,2.0,2.0,S,ST,20.0,2017-07-13,15.0,257.925
31771,LOO09,2017-07-13,2.465346976540035,1.0,7.0,S,ST,21.0,2017-07-13,15.0,257.925
32288,LOS01,2017-07-13,2.827177496263208,5.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
32289,LOS01,2017-07-13,2.827177496263208,6.0,2.0,S,BR,22.0,2017-07-13,15.0,257.925
32291,LOS01,2017-07-13,2.827177496263208,7.0,2.0,S,BR,22.0,2017-07-13,15.0,257.925
32293,LOS01,2017-07-13,2.827177496263208,8.0,2.0,S,BR,22.0,2017-07-13,15.0,257.925
32295,LOS01,2017-07-13,2.827177496263208,9.0,2.0,S,BR,22.0,2017-07-13,15.0,257.925
32296,LOS01,2017-07-13,2.827177496263208,10.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
32297,LOS01,2017-07-13,2.827177496263208,11.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
31955,LOO10,2017-07-13,1.9050006742157568,1.0,2.0,S,ST,20.0,2017-07-13,15.0,257.925
32298,LOS01,2017-07-13,2.827177496263208,12.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
32299,LOS01,2017-07-13,2.827177496263208,13.0,3.0,S,BR,22.0,2017-07-13,15.0,257.925
32301,LOS01,2017-07-13,2.827177496263208,14.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
32302,LOS01,2017-07-13,2.827177496263208,15.0,1.0,S,BR,22.0,2017-07-13,15.0,257.925
31967,LOO10,2017-07-13,1.9050006742157568,5.0,3.0,S,ST,20.0,2017-07-13,15.0,257.925
33061,LOS04,2017-07-13,2.3840802553608156,15.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
33060,LOS04,2017-07-13,2.3840802553608156,12.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
33059,LOS04,2017-07-13,2.3840802553608156,9.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
33058,LOS04,2017-07-13,2.3840802553608156,8.0,3.0,S,ST,22.0,2017-07-13,15.0,257.925
33056,LOS04,2017-07-13,2.3840802553608156,7.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
33055,LOS04,2017-07-13,2.3840802553608156,5.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
33054,LOS04,2017-07-13,2.3840802553608156,4.0,5.0,S,ST,22.0,2017-07-13,15.0,257.925
33053,LOS04,2017-07-13,2.3840802553608156,2.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
33052,LOS04,2017-07-13,2.3840802553608156,1.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
31977,LOO10,2017-07-13,1.9050006742157568,6.0,8.0,S,ST,20.0,2017-07-13,15.0,257.925
31774,LOO09,2017-07-13,2.465346976540035,15.0,1.0,S,ST,21.0,2017-07-13,15.0,257.925
31773,LOO09,2017-07-13,2.465346976540035,4.0,1.0,S,ST,21.0,2017-07-13,15.0,257.925
31772,LOO09,2017-07-13,2.465346976540035,2.0,1.0,S,ST,21.0,2017-07-13,15.0,257.925
32542,LOS02,2017-07-13,2.130343755200607,8.0,6.0,S,ST,22.0,2017-07-13,15.0,257.925
32539,LOS02,2017-07-13,2.130343755200607,7.0,7.0,S,ST,22.0,2017-07-13,15.0,257.925
32537,LOS02,2017-07-13,2.130343755200607,6.0,4.0,S,ST,22.0,2017-07-13,15.0,257.925
32535,LOS02,2017-07-13,2.130343755200607,5.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32534,LOS02,2017-07-13,2.130343755200607,4.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
32532,LOS02,2017-07-13,2.130343755200607,3.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
32530,LOS02,2017-07-13,2.130343755200607,2.0,3.0,S,ST,22.0,2017-07-13,15.0,257.925
32527,LOS02,2017-07-13,2.130343755200607,1.0,4.0,S,ST,22.0,2017-07-13,15.0,257.925
32804,LOS03,2017-07-13,2.586409289858933,6.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32803,LOS03,2017-07-13,2.586409289858933,5.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32802,LOS03,2017-07-13,2.586409289858933,4.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32801,LOS03,2017-07-13,2.586409289858933,3.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32800,LOS03,2017-07-13,2.586409289858933,2.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32799,LOS03,2017-07-13,2.586409289858933,1.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32808,LOS03,2017-07-13,2.586409289858933,10.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32805,LOS03,2017-07-13,2.586409289858933,7.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32806,LOS03,2017-07-13,2.586409289858933,8.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32544,LOS02,2017-07-13,2.130343755200607,9.0,4.0,S,ST,22.0,2017-07-13,15.0,257.925
32809,LOS03,2017-07-13,2.586409289858933,11.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32810,LOS03,2017-07-13,2.586409289858933,12.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
35181,LOS10,2017-07-13,4.296396267567888,4.0,4.0,S,ST,23.0,2017-07-13,15.0,257.925
35183,LOS10,2017-07-13,4.296396267567888,5.0,3.0,S,ST,23.0,2017-07-13,15.0,257.925
35186,LOS10,2017-07-13,4.296396267567888,6.0,5.0,S,ST,23.0,2017-07-13,15.0,257.925
32811,LOS03,2017-07-13,2.586409289858933,13.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32812,LOS03,2017-07-13,2.586409289858933,14.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32555,LOS02,2017-07-13,2.130343755200607,15.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
32554,LOS02,2017-07-13,2.130343755200607,14.0,3.0,S,ST,22.0,2017-07-13,15.0,257.925
32552,LOS02,2017-07-13,2.130343755200607,13.0,6.0,S,ST,22.0,2017-07-13,15.0,257.925
32550,LOS02,2017-07-13,2.130343755200607,12.0,2.0,S,ST,22.0,2017-07-13,15.0,257.925
32548,LOS02,2017-07-13,2.130343755200607,11.0,4.0,S,ST,22.0,2017-07-13,15.0,257.925
32547,LOS02,2017-07-13,2.130343755200607,10.0,6.0,S,ST,22.0,2017-07-13,15.0,257.925
32807,LOS03,2017-07-13,2.586409289858933,9.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
35178,LOS10,2017-07-13,4.296396267567888,2.0,2.0,S,ST,23.0,2017-07-13,15.0,257.925
32813,LOS03,2017-07-13,2.586409289858933,15.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
35189,LOS10,2017-07-13,4.296396267567888,7.0,2.0,S,ST,23.0,2017-07-13,15.0,257.925
33351,LOS05,2017-07-13,4.306086548910588,15.0,1.0,S,ST,22.0,2017-07-13,15.0,257.925
35191,LOS10,2017-07-13,4.296396267567888,8.0,1.0,S,ST,23.0,2017-07-13,15.0,257.925
35192,LOS10,2017-07-13,4.296396267567888,9.0,3.0,S,ST,23.0,2017-07-13,15.0,257.925
35195,LOS10,2017-07-13,4.296396267567888,10.0,2.0,S,ST,23.0,2017-07-13,15.0,257.925
35198,LOS10,2017-07-13,4.296396267567888,11.0,5.0,S,ST,23.0,2017-07-13,15.0,257.925
18442,FM208,2017-07-14,4.175503643100755,1.0,11.0,S,ST,24.0,2017-07-14,18.0,266.675
15707,FM204,2017-07-14,4.370263700973786,5.0,8.0,S,ST,26.0,2017-07-14,18.0,266.675
15708,FM204,2017-07-14,4.370263700973786,6.0,5.0,S,ST,26.0,2017-07-14,18.0,266.675
18456,FM208,2017-07-14,4.175503643100755,4.0,13.0,S,ST,24.0,2017-07-14,18.0,266.675
18453,FM208,2017-07-14,4.175503643100755,3.0,19.0,S,ST,24.0,2017-07-14,18.0,266.675
18450,FM208,2017-07-14,4.175503643100755,2.0,12.0,S,ST,24.0,2017-07-14,18.0,266.675
15704,FM204,2017-07-14,4.370263700973786,4.0,8.0,S,ST,26.0,2017-07-14,18.0,266.675
15697,FM204,2017-07-14,4.370263700973786,1.0,9.0,S,ST,26.0,2017-07-14,18.0,266.675
15700,FM204,2017-07-14,4.370263700973786,2.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
15724,FM204,2017-07-14,4.370263700973786,15.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
15723,FM204,2017-07-14,4.370263700973786,14.0,1.0,S,ST,26.0,2017-07-14,18.0,266.675
15722,FM204,2017-07-14,4.370263700973786,13.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
15710,FM204,2017-07-14,4.370263700973786,7.0,8.0,S,ST,26.0,2017-07-14,18.0,266.675
15712,FM204,2017-07-14,4.370263700973786,8.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
15715,FM204,2017-07-14,4.370263700973786,9.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
15716,FM204,2017-07-14,4.370263700973786,10.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
15718,FM204,2017-07-14,4.370263700973786,11.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
15719,FM204,2017-07-14,4.370263700973786,12.0,7.0,S,ST,26.0,2017-07-14,18.0,266.675
23932,FNE10,2017-07-14,3.0594286274970095,1.0,22.0,S,ST,26.0,2017-07-14,18.0,266.675
23933,FNE10,2017-07-14,3.0594286274970095,2.0,12.0,S,ST,26.0,2017-07-14,18.0,266.675
23935,FNE10,2017-07-14,3.0594286274970095,4.0,16.0,S,ST,26.0,2017-07-14,18.0,266.675
23939,FNE10,2017-07-14,3.0594286274970095,5.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
23941,FNE10,2017-07-14,3.0594286274970095,6.0,16.0,S,ST,26.0,2017-07-14,18.0,266.675
23934,FNE10,2017-07-14,3.0594286274970095,3.0,1.0,S,ST,26.0,2017-07-14,18.0,266.675
17511,FM207,2017-07-14,5.990705878425038,7.0,120.0,S,ST,23.0,2017-07-14,18.0,266.675
18485,FM208,2017-07-14,4.175503643100755,13.0,14.0,S,ST,24.0,2017-07-14,18.0,266.675
18486,FM208,2017-07-14,4.175503643100755,14.0,21.0,S,ST,24.0,2017-07-14,18.0,266.675
18490,FM208,2017-07-14,4.175503643100755,15.0,18.0,S,ST,24.0,2017-07-14,18.0,266.675
23944,FNE10,2017-07-14,3.0594286274970095,7.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
17510,FM207,2017-07-14,5.990705878425038,6.0,93.0,S,ST,23.0,2017-07-14,18.0,266.675
23969,FNE10,2017-07-14,3.0594286274970095,14.0,6.0,S,ST,26.0,2017-07-14,18.0,266.675
23948,FNE10,2017-07-14,3.0594286274970095,8.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
23952,FNE10,2017-07-14,3.0594286274970095,9.0,18.0,S,ST,26.0,2017-07-14,18.0,266.675
23958,FNE10,2017-07-14,3.0594286274970095,10.0,13.0,S,ST,26.0,2017-07-14,18.0,266.675
23959,FNE10,2017-07-14,3.0594286274970095,11.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
23963,FNE10,2017-07-14,3.0594286274970095,12.0,21.0,S,BR,26.0,2017-07-14,18.0,266.675
23968,FNE10,2017-07-14,3.0594286274970095,13.0,11.0,S,ST,26.0,2017-07-14,18.0,266.675
18472,FM208,2017-07-14,4.175503643100755,9.0,8.0,S,ST,24.0,2017-07-14,18.0,266.675
18476,FM208,2017-07-14,4.175503643100755,11.0,14.0,S,ST,24.0,2017-07-14,18.0,266.675
18479,FM208,2017-07-14,4.175503643100755,12.0,14.0,S,ST,24.0,2017-07-14,18.0,266.675
18471,FM208,2017-07-14,4.175503643100755,8.0,13.0,S,ST,24.0,2017-07-14,18.0,266.675
18468,FM208,2017-07-14,4.175503643100755,7.0,15.0,S,ST,24.0,2017-07-14,18.0,266.675
18457,FM208,2017-07-14,4.175503643100755,5.0,4.0,S,ST,24.0,2017-07-14,18.0,266.675
18460,FM208,2017-07-14,4.175503643100755,6.0,13.0,S,ST,24.0,2017-07-14,18.0,266.675
16898,FM206,2017-07-14,3.3655921022981747,11.0,2.0,S,ST,24.0,2017-07-14,18.0,266.675
14534,FM203,2017-07-14,3.9696820636483205,2.0,5.0,S,BR,26.0,2017-07-14,18.0,266.675
14530,FM203,2017-07-14,3.9696820636483205,1.0,8.0,S,BR,26.0,2017-07-14,18.0,266.675
23329,FNE08,2017-07-14,2.427746167284814,1.0,12.0,S,ST,26.0,2017-07-14,18.0,266.675
23331,FNE08,2017-07-14,2.427746167284814,2.0,18.0,S,ST,26.0,2017-07-14,18.0,266.675
23335,FNE08,2017-07-14,2.427746167284814,3.0,9.0,S,ST,26.0,2017-07-14,18.0,266.675
23337,FNE08,2017-07-14,2.427746167284814,4.0,9.0,S,ST,26.0,2017-07-14,18.0,266.675
23339,FNE08,2017-07-14,2.427746167284814,5.0,7.0,S,ST,26.0,2017-07-14,18.0,266.675
23341,FNE08,2017-07-14,2.427746167284814,6.0,17.0,S,ST,26.0,2017-07-14,18.0,266.675
14536,FM203,2017-07-14,3.9696820636483205,3.0,7.0,S,BR,26.0,2017-07-14,18.0,266.675
14538,FM203,2017-07-14,3.9696820636483205,4.0,2.0,S,BR,26.0,2017-07-14,18.0,266.675
14560,FM203,2017-07-14,3.9696820636483205,8.0,9.0,S,BR,26.0,2017-07-14,18.0,266.675
14558,FM203,2017-07-14,3.9696820636483205,7.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
14552,FM203,2017-07-14,3.9696820636483205,6.0,6.0,S,BR,26.0,2017-07-14,18.0,266.675
23344,FNE08,2017-07-14,2.427746167284814,7.0,16.0,S,ST,26.0,2017-07-14,18.0,266.675
14548,FM203,2017-07-14,3.9696820636483205,5.0,21.0,S,BR,26.0,2017-07-14,18.0,266.675
23347,FNE08,2017-07-14,2.427746167284814,8.0,10.0,S,ST,26.0,2017-07-14,18.0,266.675
23368,FNE08,2017-07-14,2.427746167284814,12.0,11.0,S,ST,26.0,2017-07-14,18.0,266.675
23369,FNE08,2017-07-14,2.427746167284814,13.0,15.0,S,ST,26.0,2017-07-14,18.0,266.675
23351,FNE08,2017-07-14,2.427746167284814,9.0,13.0,S,ST,26.0,2017-07-14,18.0,266.675
23356,FNE08,2017-07-14,2.427746167284814,10.0,11.0,S,ST,26.0,2017-07-14,18.0,266.675
23360,FNE08,2017-07-14,2.427746167284814,11.0,14.0,S,ST,26.0,2017-07-14,18.0,266.675
14564,FM203,2017-07-14,3.9696820636483205,9.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
19836,FM210,2017-07-14,4.595115329139624,4.0,48.0,S,ST,26.0,2017-07-14,18.0,266.675
19838,FM210,2017-07-14,4.595115329139624,5.0,47.0,S,ST,26.0,2017-07-14,18.0,266.675
19846,FM210,2017-07-14,4.595115329139624,6.0,32.0,S,ST,26.0,2017-07-14,18.0,266.675
19851,FM210,2017-07-14,4.595115329139624,7.0,32.0,S,ST,26.0,2017-07-14,18.0,266.675
19810,FM210,2017-07-14,4.595115329139624,1.0,66.0,S,ST,26.0,2017-07-14,18.0,266.675
19815,FM210,2017-07-14,4.595115329139624,1.0,66.0,S,BR,26.0,2017-07-14,18.0,266.675
19817,FM210,2017-07-14,4.595115329139624,2.0,9.0,S,ST,26.0,2017-07-14,18.0,266.675
19819,FM210,2017-07-14,4.595115329139624,2.0,9.0,S,BR,26.0,2017-07-14,18.0,266.675
19857,FM210,2017-07-14,4.595115329139624,8.0,26.0,S,ST,26.0,2017-07-14,18.0,266.675
19820,FM210,2017-07-14,4.595115329139624,3.0,54.0,S,ST,26.0,2017-07-14,18.0,266.675
19831,FM210,2017-07-14,4.595115329139624,3.0,54.0,S,BR,26.0,2017-07-14,18.0,266.675
14601,FM203,2017-07-14,3.9696820636483205,15.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
19863,FM210,2017-07-14,4.595115329139624,9.0,19.0,S,ST,26.0,2017-07-14,18.0,266.675
19866,FM210,2017-07-14,4.595115329139624,10.0,38.0,S,ST,26.0,2017-07-14,18.0,266.675
14573,FM203,2017-07-14,3.9696820636483205,10.0,9.0,S,BR,26.0,2017-07-14,18.0,266.675
14576,FM203,2017-07-14,3.9696820636483205,11.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
14597,FM203,2017-07-14,3.9696820636483205,14.0,4.0,S,BR,26.0,2017-07-14,18.0,266.675
14593,FM203,2017-07-14,3.9696820636483205,13.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
14589,FM203,2017-07-14,3.9696820636483205,12.0,13.0,S,BR,26.0,2017-07-14,18.0,266.675
23374,FNE08,2017-07-14,2.427746167284814,14.0,11.0,S,ST,26.0,2017-07-14,18.0,266.675
17452,FM207,2017-07-14,5.990705878425038,4.0,127.0,S,ST,23.0,2017-07-14,18.0,266.675
16900,FM206,2017-07-14,3.3655921022981747,13.0,1.0,S,ST,24.0,2017-07-14,18.0,266.675
16899,FM206,2017-07-14,3.3655921022981747,12.0,1.0,S,ST,24.0,2017-07-14,18.0,266.675
16897,FM206,2017-07-14,3.3655921022981747,10.0,3.0,S,ST,24.0,2017-07-14,18.0,266.675
16895,FM206,2017-07-14,3.3655921022981747,9.0,2.0,S,ST,24.0,2017-07-14,18.0,266.675
16894,FM206,2017-07-14,3.3655921022981747,8.0,1.0,S,ST,24.0,2017-07-14,18.0,266.675
16893,FM206,2017-07-14,3.3655921022981747,7.0,2.0,S,ST,24.0,2017-07-14,18.0,266.675
16892,FM206,2017-07-14,3.3655921022981747,2.0,2.0,S,ST,24.0,2017-07-14,18.0,266.675
16891,FM206,2017-07-14,3.3655921022981747,1.0,2.0,S,ST,24.0,2017-07-14,18.0,266.675
17429,FM207,2017-07-14,5.990705878425038,2.0,51.0,S,ST,23.0,2017-07-14,18.0,266.675
17443,FM207,2017-07-14,5.990705878425038,3.0,10.0,S,ST,23.0,2017-07-14,18.0,266.675
17488,FM207,2017-07-14,5.990705878425038,5.0,100.0,S,ST,23.0,2017-07-14,18.0,266.675
19872,FM210,2017-07-14,4.595115329139624,11.0,24.0,S,ST,26.0,2017-07-14,18.0,266.675
19876,FM210,2017-07-14,4.595115329139624,12.0,22.0,S,ST,26.0,2017-07-14,18.0,266.675
19880,FM210,2017-07-14,4.595115329139624,13.0,14.0,S,ST,26.0,2017-07-14,18.0,266.675
23379,FNE08,2017-07-14,2.427746167284814,15.0,17.0,S,ST,26.0,2017-07-14,18.0,266.675
19883,FM210,2017-07-14,4.595115329139624,14.0,43.0,S,ST,26.0,2017-07-14,18.0,266.675
22710,FNE06,2017-07-14,4.365297256592733,1.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
17416,FM207,2017-07-14,5.990705878425038,1.0,21.0,S,ST,23.0,2017-07-14,18.0,266.675
23600,FNE09,2017-07-14,1.8596978804930795,1.0,2.0,S,ST,27.0,2017-07-14,18.0,266.675
23602,FNE09,2017-07-14,1.8596978804930795,5.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23603,FNE09,2017-07-14,1.8596978804930795,6.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23604,FNE09,2017-07-14,1.8596978804930795,7.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23605,FNE09,2017-07-14,1.8596978804930795,8.0,2.0,S,ST,27.0,2017-07-14,18.0,266.675
23607,FNE09,2017-07-14,1.8596978804930795,9.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23609,FNE09,2017-07-14,1.8596978804930795,11.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23610,FNE09,2017-07-14,1.8596978804930795,14.0,2.0,S,ST,27.0,2017-07-14,18.0,266.675
23611,FNE09,2017-07-14,1.8596978804930795,15.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
23608,FNE09,2017-07-14,1.8596978804930795,10.0,1.0,S,ST,27.0,2017-07-14,18.0,266.675
22712,FNE06,2017-07-14,4.365297256592733,2.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
22714,FNE06,2017-07-14,4.365297256592733,3.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
19892,FM210,2017-07-14,4.595115329139624,15.0,30.0,S,ST,26.0,2017-07-14,18.0,266.675
22724,FNE06,2017-07-14,4.365297256592733,15.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
22722,FNE06,2017-07-14,4.365297256592733,9.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
22721,FNE06,2017-07-14,4.365297256592733,6.0,1.0,S,ST,26.0,2017-07-14,18.0,266.675
22720,FNE06,2017-07-14,4.365297256592733,5.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
22718,FNE06,2017-07-14,4.365297256592733,4.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
22723,FNE06,2017-07-14,4.365297256592733,13.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
17569,FM207,2017-07-14,5.990705878425038,11.0,89.0,S,ST,23.0,2017-07-14,18.0,266.675
16309,FM205,2017-07-14,7.496609881171781,5.0,8.0,S,BR,26.0,2017-07-14,18.0,266.675
16313,FM205,2017-07-14,7.496609881171781,6.0,6.0,S,BR,26.0,2017-07-14,18.0,266.675
16316,FM205,2017-07-14,7.496609881171781,7.0,8.0,S,BR,26.0,2017-07-14,18.0,266.675
16321,FM205,2017-07-14,7.496609881171781,8.0,10.0,S,BR,26.0,2017-07-14,18.0,266.675
17550,FM207,2017-07-14,5.990705878425038,9.0,79.0,S,ST,23.0,2017-07-14,18.0,266.675
17552,FM207,2017-07-14,5.990705878425038,10.0,79.0,S,ST,23.0,2017-07-14,18.0,266.675
16346,FM205,2017-07-14,7.496609881171781,13.0,11.0,S,BR,26.0,2017-07-14,18.0,266.675
16349,FM205,2017-07-14,7.496609881171781,14.0,7.0,S,BR,26.0,2017-07-14,18.0,266.675
16353,FM205,2017-07-14,7.496609881171781,15.0,10.0,S,BR,26.0,2017-07-14,18.0,266.675
16342,FM205,2017-07-14,7.496609881171781,12.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
16327,FM205,2017-07-14,7.496609881171781,9.0,11.0,S,BR,26.0,2017-07-14,18.0,266.675
16332,FM205,2017-07-14,7.496609881171781,10.0,6.0,S,BR,26.0,2017-07-14,18.0,266.675
16335,FM205,2017-07-14,7.496609881171781,11.0,7.0,S,BR,26.0,2017-07-14,18.0,266.675
17572,FM207,2017-07-14,5.990705878425038,12.0,94.0,S,ST,23.0,2017-07-14,18.0,266.675
16292,FM205,2017-07-14,7.496609881171781,1.0,5.0,S,ST,23.0,2017-07-14,18.0,266.675
17541,FM207,2017-07-14,5.990705878425038,8.0,92.0,S,ST,23.0,2017-07-14,18.0,266.675
16293,FM205,2017-07-14,7.496609881171781,1.0,5.0,S,BR,26.0,2017-07-14,18.0,266.675
16296,FM205,2017-07-14,7.496609881171781,2.0,7.0,S,BR,26.0,2017-07-14,18.0,266.675
21468,FNE03,2017-07-14,1.6825916862849597,12.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
21467,FNE03,2017-07-14,1.6825916862849597,11.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
21465,FNE03,2017-07-14,1.6825916862849597,10.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
21464,FNE03,2017-07-14,1.6825916862849597,9.0,4.0,S,ST,26.0,2017-07-14,18.0,266.675
21462,FNE03,2017-07-14,1.6825916862849597,7.0,2.0,S,ST,26.0,2017-07-14,18.0,266.675
21461,FNE03,2017-07-14,1.6825916862849597,6.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
21458,FNE03,2017-07-14,1.6825916862849597,4.0,1.0,S,ST,26.0,2017-07-14,18.0,266.675
21457,FNE03,2017-07-14,1.6825916862849597,3.0,1.0,S,ST,26.0,2017-07-14,18.0,266.675
21456,FNE03,2017-07-14,1.6825916862849597,2.0,3.0,S,ST,26.0,2017-07-14,18.0,266.675
21469,FNE03,2017-07-14,1.6825916862849597,13.0,5.0,S,ST,26.0,2017-07-14,18.0,266.675
16295,FM205,2017-07-14,7.496609881171781,2.0,7.0,S,ST,23.0,2017-07-14,18.0,266.675
21472,FNE03,2017-07-14,1.6825916862849597,14.0,8.0,S,ST,26.0,2017-07-14,18.0,266.675
16299,FM205,2017-07-14,7.496609881171781,3.0,12.0,S,BR,26.0,2017-07-14,18.0,266.675
16305,FM205,2017-07-14,7.496609881171781,4.0,8.0,S,BR,26.0,2017-07-14,18.0,266.675
21475,FNE03,2017-07-14,1.6825916862849597,15.0,9.0,S,ST,26.0,2017-07-14,18.0,266.675
17615,FM207,2017-07-14,5.990705878425038,15.0,79.0,S,ST,23.0,2017-07-14,18.0,266.675
17595,FM207,2017-07-14,5.990705878425038,14.0,101.0,S,ST,23.0,2017-07-14,18.0,266.675
17592,FM207,2017-07-14,5.990705878425038,13.0,75.0,S,ST,23.0,2017-07-14,18.0,266.675
19283,FM209,2017-07-14,4.914922067896063,13.0,9.0,S,ST,24.0,2017-07-14,18.0,266.675
23975,FNE10,2017-07-14,3.0594286274970095,15.0,6.0,S,ST,26.0,2017-07-14,18.0,266.675
19262,FM209,2017-07-14,4.914922067896063,1.0,13.0,S,ST,24.0,2017-07-14,18.0,266.675
19264,FM209,2017-07-14,4.914922067896063,2.0,3.0,S,ST,24.0,2017-07-14,18.0,266.675
19266,FM209,2017-07-14,4.914922067896063,3.0,1.0,S,ST,24.0,2017-07-14,18.0,266.675
19267,FM209,2017-07-14,4.914922067896063,5.0,1.0,S,ST,24.0,2017-07-14,18.0,266.675
19268,FM209,2017-07-14,4.914922067896063,6.0,6.0,S,ST,24.0,2017-07-14,18.0,266.675
19285,FM209,2017-07-14,4.914922067896063,15.0,16.0,S,ST,24.0,2017-07-14,18.0,266.675
